publisher,developers,id,app_name,price,specs,genres,early_access,tags,owners,review_score,release_date
Square Enix,United Front Games,307690,Sleeping Dogs: Definitive Edition,$10~$20,"Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on Tablet, Remote Play on TV, Family Sharing","Action, Adventure, Racing",False,"Gore, Mature, Third Person, Action, Fighting, Multiplayer, Sandbox/Building, Exploration, Single-Player, High-Quality, Shooter, Adventure, Story-driven, Racing","2,000,000 .. 5,000,000",93,2014-Autumn
Toco Games,Toco Games,262210,Last Knight: Rogue Rider Edition,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial controller support, Steam Cloud, Stats, Family Sharing","Action, Adventure, Casual, Indie",False,"Indie, Layed-Back, Casual, Third Person, Action, 3D, Unique-aspects, Fantasy, Rogue, Unique-Style, High-Quality, Other, Adventure","20,000 .. 50,000",80,2014-Autumn
ORiGO GAMES,Extend Studio,315340,A.R.E.S. Extinction Agenda EX,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","Action, Indie",False,"Indie, Layed-Back, 2D, Other, Action, High-Quality, Unique-Style, Sci-fi","20,000 .. 50,000",73,2014-Autumn
polynation games ltd,polynation games ltd,282680,Warring States,$10~$20,"Single-player, Multi-player, PvP, Online PvP, Split Screen PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","Indie, Strategy",False,"Indie, Warfare, Historical/Old-Times, Turn-based, Unique-Style, Strategy","0 .. 20,000",77,2018-Winter
9heads Game Studios,9heads Game Studios,251170,Damned,Under $10,"Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial controller support, Family Sharing",Adventure,False,"Indie, Action, Difficult, 3D, Puzzle, Multiplayer, Horror/Mystery, Realistic/Sim, Exploration, High-Quality, Adventure, First Person, Co-op","200,000 .. 500,000",70,2014-Autumn
Disney ,Junction Point,245300,Disney Epic Mickey 2:  The Power of Two,$10~$20,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Family Sharing","Action, Adventure",False,"Layed-Back, Casual, Historical/Old-Times, Action, 3D, Story-driven, Puzzle, Horror/Mystery, Exploration, Single-Player, High-Quality, Unique-Style, Comedy, Adventure, Co-op","100,000 .. 200,000",77,2014-Autumn
Disney,Behaviour Interactive,286880,Disney Planes,$10~$20,"Single-player, Multi-player, Co-op, Steam Trading Cards, Partial controller support, Steam Cloud, Remote Play Together, Family Sharing","Action, Adventure",False,"Warfare, Casual, Inclusivity, Third Person, Action, Difficult, Unique-aspects, High-Quality, Unique-Style, Adventure, First Person, Story-driven, Racing","0 .. 20,000",83,2014-Autumn
Disney,Avalanche Software,301760,Disney•Pixar Cars 2: The Video Game,$10~$20,"Single-player, Multi-player, PvP, Split Screen PvP, Co-op, Full controller support, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","Action, Adventure, Racing",False,"Warfare, Casual, Mature, Action, Difficult, Multiplayer, Romance, Unique-aspects, Fantasy, Comedy, Adventure, First Person, Story-driven, Racing","500,000 .. 1,000,000",76,2014-Autumn
Disney,Behaviour Interactive Inc.,301830,Disney•Pixar Brave: The Video Game,$10~$20,"Single-player, Multi-player, Co-op, Partial controller support, Steam Cloud, Remote Play Together, Family Sharing","Action, Adventure",False,"Casual, Inclusivity, Action, Fighting, Fantasy, Adventure","20,000 .. 50,000",92,2014-Autumn
Disney, Eurocom Entertainment Software,301980,Disney Pirates of the Caribbean: At Worlds End,$10~$20,"Single-player, Steam Trading Cards, Partial controller support, Steam Cloud, Family Sharing","Action, Adventure",False,"Comedy, Adventure, Single-Player, Action","20,000 .. 50,000",77,2014-Autumn
Square Enix,Square Enix,292120,FINAL FANTASY® XIII,$10~$20,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",RPG,False,"Layed-Back, Inclusivity, Third Person, Action, Difficult, Turn-based, Fantasy, Sci-fi, Single-Player, RPG, High-Quality, Adventure, Strategy, Story-driven","1,000,000 .. 2,000,000",74,2014-Autumn
Atari,"MicroProse Software, Inc",327390,Sid Meier's Covert Action (Classic),Under $10,"Single-player, Family Sharing","Adventure, Simulation",False,"Historical/Old-Times, Puzzle, Unique-aspects, Realistic/Sim, Adventure","20,000 .. 50,000",90,2014-Autumn
Atari,"MicroProse Software, Inc",327380,Sid Meier's Pirates! Gold Plus (Classic),Under $10,"Single-player, Family Sharing","Adventure, Simulation",False,"Single-Player, Adventure, Historical/Old-Times, Realistic/Sim","20,000 .. 50,000",57,2014-Autumn
Atari,"MicroProse Software, Inc",327400,Sid Meier's Colonization (Classic),Under $10,"Single-player, Family Sharing","Adventure, Simulation",False,"Historical/Old-Times, Turn-based, Unique-aspects, Realistic/Sim, Single-Player, Adventure, Strategy","50,000 .. 100,000",95,2014-Autumn
Meridian4,Zeppelin Studio,321920,Schein,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Action, Adventure, Indie",False,"Layed-Back, 2D, Story-driven, Difficult, Action, Puzzle, Horror/Mystery, Fantasy, High-Quality, Unique-Style, Exploration","100,000 .. 200,000",74,2014-Autumn
N.INDIES,Smack Down Productions,325110,Save the Furries,Under $10,"Single-player, Family Sharing",Casual,False,"Unique-aspects, Puzzle, Casual, Layed-Back","20,000 .. 50,000",70,2014-Autumn
Experimental Gamer Studios,Experimental Gamer Studios,313470,Boot Hill Heroes,Under $10,"Single-player, Multi-player, Co-op, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","Indie, RPG",False,"Indie, Co-op, RPG, Unique-aspects","0 .. 20,000",85,2014-Autumn
Disney,Planet Moon Studios,318950,Disney Tangled,$10~$20,"Single-player, Multi-player, Co-op, Partial controller support, Steam Cloud, Remote Play Together, Family Sharing","Action, Adventure",False,"Adventure, Casual, Inclusivity, Action","0 .. 20,000",76,2014-Autumn
Disney,Griptonite Games,318740,Disney The Princess and the Frog,$10~$20,"Single-player, Multi-player, Co-op, Steam Cloud, Remote Play Together, Family Sharing",Adventure,False,"Adventure, Casual, Inclusivity","0 .. 20,000",71,2014-Autumn
Disney,Traveller's Tales,311770,LEGO® Pirates of the Caribbean: The Video Game,$10~$20,"Single-player, Multi-player, Co-op, Co-op, Co-op, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Action, Adventure",False,"Layed-Back, Casual, Action, Exploration, Single-Player, High-Quality, Adventure, Comedy, Multiplayer, Co-op","200,000 .. 500,000",91,2014-Autumn
Disney,Eurocom,316260,Disney Universe,$10~$20,"Single-player, Multi-player, Co-op, Full controller support, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","Action, Adventure",False,"Casual, Gore, Inclusivity, Action, Multiplayer, Single-Player, Unique-Style, Comedy, Adventure, Co-op","20,000 .. 50,000",83,2014-Autumn
Libredia,Coreplay,318660,Moorhuhn / Crazy Chicken Tales,Under $10,"Single-player, Family Sharing",Casual,False,"3D, Casual","20,000 .. 50,000",70,2014-Autumn
VINE,VINE,321830,Cavern Kings,Under $10,"Single-player, Multi-player, Co-op, Co-op, Co-op, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","Action, Casual, Indie, Early Access",True,"Indie, Layed-Back, Casual, Action, Early Access, Rogue, Unique-aspects","20,000 .. 50,000",68,2014-Autumn
BlueLine Games,BlueLine Games,312720,Khet 2.0,Under $10,"Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","Casual, Indie, Strategy",False,"Indie, Casual, 2D, Action, Puzzle, Multiplayer, Turn-based, Single-Player, Other, Sci-fi, Strategy","100,000 .. 200,000",88,2014-Autumn
WB Games,Arrowhead Game Studios,258970,Gauntlet™ Slayer Edition,$10~$20,"Single-player, Multi-player, Co-op, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Action, Adventure, RPG",False,"Casual, Historical/Old-Times, Action, Fighting, Unique-aspects, Fantasy, RPG, Adventure, Multiplayer, Co-op","1,000,000 .. 2,000,000",81,2014-Autumn
Libredia,Icarus Games,299020,Runaway Express Mystery,Under $10,"Single-player, Family Sharing",Casual,False,"Puzzle, Casual","20,000 .. 50,000",71,2014-Autumn
astragon Entertainment ,Deck13 Hamburg,289930,TransOcean: The Shipping Company,$10~$20,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Casual, Simulation, Strategy",False,"Realistic/Sim, Strategy, Casual","100,000 .. 200,000",73,2014-Autumn
Young Fun Studio by Higgs Games GmbH,Deck 13,321940,Moorhuhn: Tiger and Chicken,Under $10,"Single-player, Multi-player, PvP, Split Screen PvP, Co-op, Full controller support, Remote Play Together, Family Sharing","Action, Indie, RPG",False,"Indie, RPG, Action","20,000 .. 50,000",79,2014-Autumn
Qwiboo Ltd,Qwiboo Ltd,317510,Beyond Gravity,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","Action, Casual",False,"Indie, Layed-Back, Casual, 2D, Other, Action, Unique-aspects, Realistic/Sim, Single-Player, Unique-Style, Sci-fi","100,000 .. 200,000",88,2014-Autumn
rondomedia GmbH,Fragment Production Ltd,302440,Roadside Assistance Simulator,Under $10,"Single-player, Steam Achievements, Family Sharing",Simulation,False,Realistic/Sim,"0 .. 20,000",50,2014-Autumn
Microids,Delphine Software,320320,Darkstone,Under $10,"Single-player, Multi-player, Co-op, Remote Play Together, Family Sharing","Action, RPG",False,"Historical/Old-Times, Action, Fighting, Fantasy, Single-Player, RPG, Co-op","50,000 .. 100,000",78,2014-Autumn
Cheritz,Sujin Ri,321290,Dandelion - Wishes brought to you -,$20~$30,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",Simulation,False,"Inclusivity, Romance, Realistic/Sim, Single-Player, Unique-Style, Story-driven","50,000 .. 100,000",86,2014-Autumn
Digital Tribe,Phigames,278620,TinyKeep,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Action, Adventure, Indie, RPG",False,"Indie, Action, Difficult, Rogue, Fantasy, RPG, Other, Adventure","50,000 .. 100,000",66,2014-Autumn
Breakfall,Breakfall,263020,STARWHAL,Under $10,"Single-player, Multi-player, Split Screen PvP, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Action, Casual, Indie, Sports",False,"Indie, Casual, 2D, Historical/Old-Times, Action, Difficult, Fighting, Unique-aspects, Sci-fi, Sports, High-Quality, Comedy, Multiplayer, Co-op","50,000 .. 100,000",89,2014-Autumn
THQ Nordic,Stainless Games Ltd,282030,Carmageddon 2: Carpocalypse Now,Under $10,"Single-player, Steam Trading Cards, Family Sharing","Action, Indie, Racing",False,"Indie, Gore, Historical/Old-Times, Action, Unique-aspects, Realistic/Sim, Single-Player, High-Quality, Multiplayer, Racing","50,000 .. 100,000",88,2014-Autumn
Turtle Cream,Turtle Cream,299660,6180 the moon,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","Action, Casual, Indie",False,"Indie, Layed-Back, Casual, 2D, Historical/Old-Times, Action, Puzzle, Single-Player, High-Quality, Unique-Style, Sci-fi","20,000 .. 50,000",91,2014-Autumn
ESDigital Games,Orion Games,311140,The Stalin Subway,Under $10,"Single-player, Steam Trading Cards, Family Sharing",Action,False,"Historical/Old-Times, Action, Single-Player, Shooter, High-Quality, First Person","200,000 .. 500,000",60,2014-Autumn
KISS ltd,SDP Games,321150,Melissa K. and the Heart of Gold Collector's Edition,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","Adventure, Casual, Indie",False,"Indie, Casual, Inclusivity, Puzzle, Adventure","200,000 .. 500,000",71,2014-Autumn
Aldorlea Games,Aldorlea Games,298840,Millennium 4 - Beyond Sunset,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual, Indie, RPG",False,"Indie, Casual, Inclusivity, 2D, Story-driven, Fantasy, RPG, High-Quality, Single-Player, Comedy, Adventure, Exploration","20,000 .. 50,000",80,2014-Autumn
Curve Games,Confused Pelican,306700,Iron Fisticle,Under $1,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing","Action, Indie",False,"Indie, 2D, Historical/Old-Times, Action, Unique-aspects, Fantasy, Rogue, Shooter, Multiplayer, Co-op","100,000 .. 200,000",84,2014-Autumn
HH-Games,Shaman Games,323260,Robin's Island Adventure,Under $10,"Single-player, Family Sharing","Casual, Indie",False,"Indie, Casual, 2D, Puzzle, Horror/Mystery, Single-Player","20,000 .. 50,000",54,2014-Autumn
Bethesda Softworks,id Software,282440,Quake Live,Under $10,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial controller support, Steam Cloud, Stats, Family Sharing",Action,False,"Layed-Back, 2D, Historical/Old-Times, Action, Difficult, Sci-fi, Shooter, High-Quality, Comedy, Multiplayer, First Person","2,000,000 .. 5,000,000",86,2014-Autumn
HH-Games,Shaman Games Studio,323280,Sea Legends: Phantasmal Light Collector's Edition,Under $10,"Single-player, Family Sharing","Adventure, Casual, Indie",False,"Indie, Adventure, Casual, Puzzle","20,000 .. 50,000",75,2014-Autumn
Square Enix,Square Enix,312750,Final Fantasy IV (3D Remake),$10~$20,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Family Sharing",RPG,False,"Layed-Back, Historical/Old-Times, Third Person, Difficult, Turn-based, Fantasy, RPG, High-Quality, Single-Player, Unique-Style, Adventure, Story-driven","200,000 .. 500,000",84,2014-Autumn
Saibot Studios,Saibot Studios,311250,Doorways: The Underworld,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Cloud, Family Sharing","Action, Adventure, Indie",False,"Indie, Gore, Mature, Action, Puzzle, Horror/Mystery, Rogue, Single-Player, High-Quality, Adventure, First Person","100,000 .. 200,000",69,2014-Autumn
Viva Media,Fugazo,320970,IGT Slots Paradise Garden,$10~$20,"Single-player, Family Sharing",Casual,False,Casual,"20,000 .. 50,000",63,2014-Autumn
Sekai Project,IDHAS Studios,321840,Rising Angels: Reborn,Free,Single-player,"Adventure, Casual, Free to Play, Indie, Simulation",False,"Indie, Casual, Inclusivity, Mature, Romance, Sci-fi, Realistic/Sim, Single-Player, RPG, Unique-Style, Adventure","100,000 .. 200,000",80,2014-Autumn
KPL,Rail Slave Games,292630,Uriel's Chasm,Under $10,"Single-player, Steam Trading Cards, Family Sharing","Adventure, Casual, Indie",False,"Indie, Casual, Inclusivity, Mature, Gore, Action, Horror/Mystery, Unique-aspects, Single-Player, Shooter, Adventure","200,000 .. 500,000",18,2014-Autumn
Shape Shop,Ian MacLarty,302610,Boson X,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","Action, Indie",False,"Indie, Layed-Back, Inclusivity, Third Person, Action, Difficult, 3D, Unique-aspects, Single-Player, High-Quality, Unique-Style, Sci-fi","200,000 .. 500,000",92,2014-Autumn
ESDigital Games,URSE Games,320630,Season Match,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Adventure, Casual",False,"Adventure, Casual, Inclusivity, Puzzle","50,000 .. 100,000",76,2014-Autumn
Headup Publishing,ClockStone,319850,Bridge Constructor Medieval,Under $10,"Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Family Sharing","Casual, Indie, Simulation",False,"Indie, Casual, Historical/Old-Times, Puzzle, Sandbox/Building, Realistic/Sim","50,000 .. 100,000",81,2014-Autumn
Backstab Games,Backstab Games,315480,The Escapist,Under $10,"Single-player, Steam Achievements, Stats, Family Sharing","Action, Indie",False,"Indie, Layed-Back, Action","0 .. 20,000",18,2014-Autumn
Microids,Microids,302180,Voyage: Journey to the Moon,Under $10,"Single-player, Family Sharing","Adventure, Casual",False,"Casual, Puzzle, Single-Player, Adventure, Sci-fi","20,000 .. 50,000",77,2014-08
Matthew Brown,Matthew Brown,304410,Hexcells Infinite,Under $10,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","Casual, Indie, Strategy",False,"Indie, Casual, 2D, Difficult, Puzzle, Realistic/Sim, Single-Player, High-Quality, Unique-Style, Other, Strategy","100,000 .. 200,000",97,2014-Autumn
