publisher,developers,id,app_name,price,specs,genres,early_access,tags,owners,review_score,release_date
Class-X Games,Class-X Games,614890,Cuit,Free,"Single-player, Steam Achievements, Steam Workshop, Includes level editor","Casual, Indie, Strategy",FALSE,"Indie, Casual, 2D, Difficult, Puzzle, Strategy","0 .. 20,000",77,2017-Autumn
Valkyria Games,Valkyria Games,370620,Onyx,Under $10,"Single-player, Steam Trading Cards, Partial controller support, Steam Cloud, Family Sharing","Adventure, Casual, Indie, RPG",FALSE,"Indie, Casual, Inclusivity, RPG, Unique-Style, Comedy, Adventure, Exploration","50,000 .. 100,000",59,2017-Autumn
Crepe Studios,Crepe Studios,543940,Perso,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Casual, Indie",FALSE,"Indie, Puzzle, Casual, High-Quality","0 .. 20,000",80,2017-Autumn
KOMODO,Child-Dream,564700,Scar of the Doll 人形の傷跡,Under $10,"Single-player, Family Sharing","Adventure, Casual, Indie",FALSE,"Indie, Casual, Inclusivity, Historical/Old-Times, Horror/Mystery, Unique-Style, Adventure, Story-driven","0 .. 20,000",88,2017-Autumn
DXF Games,DXF Games,612140,Weebish Mines,Under $10,"Single-player, Steam Achievements, Partial controller support, Steam Cloud, Family Sharing","Adventure, Indie",FALSE,"Indie, Layed-Back, Historical/Old-Times, Difficult, Unique-aspects, Other, Adventure","0 .. 20,000",93,2017-Autumn
Cornutopia Software,Cornutopia Software,585430,Flatspace IIk,$10~$20,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Family Sharing","Action, Adventure, Indie, RPG, Simulation",FALSE,"Indie, Action, Unique-aspects, Sci-fi, Realistic/Sim, RPG, Adventure","0 .. 20,000",68,2017-Autumn
Interplay Entertainment Corp.,Interplay Entertainment Corp.,622830,Battle Chess,Under $10,"Single-player, Multi-player, PvP, Split Screen PvP, Co-op, Remote Play Together, Family Sharing",Strategy,FALSE,"Historical/Old-Times, Turn-based, Unique-aspects, Sci-fi, Strategy","50,000 .. 100,000",81,2017-Autumn
Double Coconut,Koreez,545670,Parallyzed,Under $1,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Adventure, Casual, Indie",FALSE,"Indie, Layed-Back, Casual, Puzzle, Horror/Mystery, Adventure","20,000 .. 50,000",82,2017-Autumn
Amaterasu Software,Amaterasu Software,621150,False Shelter,Under $1,"Single-player, Steam Trading Cards, Family Sharing",RPG,FALSE,RPG,"50,000 .. 100,000",70,2017-Autumn
Strategy First,Totem Games,602860,Ironclads 2: Boshin War,Under $10,"Single-player, Family Sharing",Simulation,FALSE,Realistic/Sim,"0 .. 20,000",87,2017-Autumn
Blue Sunset Games,Blue Sunset Games,617420,Animal Rivals,Under $10,"Single-player, Multi-player, PvP, Split Screen PvP, Co-op, Co-op, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing","Action, Casual, Indie",FALSE,"Indie, Casual, Historical/Old-Times, Action, Difficult, Unique-aspects, Single-Player, High-Quality, Comedy, Multiplayer, Co-op, Racing","50,000 .. 100,000",51,2017-Autumn
Artery Games,Artery Games,553020,Theatre of Doom,Under $10,"Single-player, Multi-player, PvP, Split Screen PvP, Co-op, Co-op, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","Action, Indie",FALSE,"Layed-Back, Action, Difficult, Fighting, Horror/Mystery, PvP, Unique-aspects, Realistic/Sim, Shooter, Single-Player, High-Quality, Unique-Style, Sci-fi, Co-op","0 .. 20,000",100,2017-Autumn
SOEDESCO,Innerfire Studios,416000,Orange Season,$20~$30,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Adventure, Casual, Indie, RPG, Simulation, Early Access",TRUE,"Layed-Back, 2D, Casual, Inclusivity, Early Access, Romance, Unique-aspects, Sandbox/Building, Fantasy, Single-Player, RPG, Unique-Style, Adventure, Exploration","20,000 .. 50,000",75,2017-Autumn
HeR Interactive,HeR Interactive,615730,Nancy Drew®: The Final Scene,Under $10,"Single-player, Captions available, Family Sharing",Adventure,FALSE,"Warfare, Layed-Back, Casual, Historical/Old-Times, Inclusivity, 2D, Puzzle, Horror/Mystery, Exploration, High-Quality, Other, Comedy, Adventure, Story-driven","20,000 .. 50,000",79,2017-Autumn
Foolish Mortals Games,Michael Long,525690,MMM: Murder Most Misfortunate,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","Adventure, Casual, Indie",FALSE,"Indie, Casual, Inclusivity, Horror/Mystery, Single-Player, High-Quality, Unique-Style, Adventure, Story-driven","20,000 .. 50,000",86,2017-Autumn
Fancy Fish Games,Fancy Fish Games,562280,＜/reality＞,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Indie",FALSE,"Indie, Layed-Back, Inclusivity, Unique-aspects, Sci-fi, Fantasy, Single-Player, Unique-Style, Adventure, Story-driven","0 .. 20,000",87,2017-Autumn
"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",521750,Romance of the Three Kingdoms V with Power Up Kit,$10~$20,"Single-player, Steam Cloud, Family Sharing",Strategy,FALSE,"Warfare, Layed-Back, Historical/Old-Times, Turn-based, Unique-aspects, Realistic/Sim, High-Quality, Multiplayer, Strategy","20,000 .. 50,000",80,2017-Autumn
"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",521760,Taiko Risshiden,Under $10,"Single-player, Steam Cloud, Family Sharing",RPG,FALSE,"RPG, Historical/Old-Times","0 .. 20,000",86,2017-Autumn
"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",521720,Uncharted Waters,Under $10,"Single-player, Steam Cloud, Family Sharing",RPG,FALSE,"RPG, Historical/Old-Times","0 .. 20,000",86,2017-Autumn
Dogenzaka Lab,OperaHouse Corporation,505090,The Charming Empire,$20~$30,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",Adventure,FALSE,"Inclusivity, Adventure, Unique-Style, Romance","0 .. 20,000",58,2017-Autumn
Sierra,Yosemite Entertainment,607120,Police Quest: SWAT 2,Under $10,"Single-player, Family Sharing","Simulation, Strategy",FALSE,"Realistic/Sim, Strategy, Historical/Old-Times","20,000 .. 50,000",75,2017-Autumn
Activision,Sierra,560370,SWAT 3: Tactical Game of the Year Edition,Under $10,"Single-player, Family Sharing","Action, Simulation",FALSE,"Gore, Historical/Old-Times, First Person, Action, Realistic/Sim, Single-Player, Multiplayer, Strategy","50,000 .. 100,000",63,2017-Autumn
Pragmatix Ltd,Pragmatix Ltd,511800,ONRAID,Free,"Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards, In-App Purchases, Partial controller support","Action, Free to Play, Indie, Massively Multiplayer, Strategy",FALSE,"Indie, Layed-Back, 2D, Gore, First Person, Action, Difficult, Early Access, Shooter, Single-Player, Adventure, Multiplayer, Strategy, Co-op","500,000 .. 1,000,000",75,2017-Autumn
AnaWiki Games,AnaWiki Games,616860,Magic Heroes: Save Our Park,Under $10,"Steam Achievements, Steam Trading Cards, Family Sharing","Casual, Indie",FALSE,"Indie, Puzzle, Casual","0 .. 20,000",75,2017-Autumn
Capcom,Capcom,525040,The Disney Afternoon Collection,Under $10,"Single-player, Multi-player, Co-op, Co-op, Co-op, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",Action,FALSE,"Layed-Back, 2D, Historical/Old-Times, Casual, Action, Unique-aspects, Single-Player, High-Quality, Unique-Style, Adventure","20,000 .. 50,000",88,2017-Autumn
Adam DeLease,Adam DeLease,618360,Aesthetic Melody,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Action, Adventure, Indie",FALSE,"Indie, Layed-Back, 2D, Casual, Historical/Old-Times, Action, Difficult, Unique-aspects, Realistic/Sim, Single-Player, High-Quality, Comedy, Adventure","0 .. 20,000",85,2017-Autumn
Mystery Egg Games,Mystery Egg Games,544400,GUNGUNGUN,Under $10,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial controller support, Remote Play Together, Family Sharing","Action, Indie",FALSE,"Indie, Gore, Inclusivity, 2D, Action, Unique-aspects, Shooter, Co-op","0 .. 20,000",100,2017-Autumn
OC Game Studio,OC Game Studio,550600,Sphere Complex,Under $10,"Single-player, Multi-player, PvP, Online PvP, Partial controller support, Family Sharing","Action, Casual, Indie, Racing, Simulation",FALSE,"Indie, Casual, Action, Realistic/Sim, Racing","0 .. 20,000",40,2016-Autumn
Aldorlea Games,Warfare Studios,607020,Last Heroes 4,Under $10,"Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual, Indie, RPG, Strategy",FALSE,"Indie, Casual, RPG, Adventure, Strategy","50,000 .. 100,000",66,2017-Autumn
GameChanger Studio,Gambreng Games,619220,GoBlock's Impossible Medley,Under $1,"Single-player, Multi-player, PvP, Split Screen PvP, Co-op, Steam Achievements, Steam Trading Cards, Partial controller support, Remote Play Together, Family Sharing","Casual, Indie",FALSE,"Indie, Layed-Back, Casual, 2D, Other, Difficult, PvP, Unique-aspects, Single-Player, Unique-Style, Comedy, Multiplayer, Co-op","100,000 .. 200,000",83,2017-Autumn
Obi-Wanya,Obi-Wanya,615390,Encounter of Galaxies,Under $10,"Single-player, Steam Achievements, Family Sharing","Action, Indie",FALSE,"Indie, Action","0 .. 20,000",0,2017-Autumn
MoYi Technology,MoYi Technology,610940,iStorm,Free,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Partial controller support",Action,FALSE,"Multiplayer, Action","0 .. 20,000",41,2017-Autumn
Big Fish Games,Ghost Ship Studios,622620,Nightmare Adventures: The Turning Thorn,Under $10,"Single-player, Family Sharing","Adventure, Casual",FALSE,"Adventure, Casual","0 .. 20,000",76,2017-Autumn
Bitlock Studio,KxONE,458600,ZRoll,Under $1,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Family Sharing","Action, Adventure, Casual, Indie",FALSE,"Indie, Adventure, Casual, Action","200,000 .. 500,000",61,2017-Autumn
"Strength in Numbers Studios, Inc","Strength in Numbers Studios, Inc",521330,Skull Ball Heroes,Free,"Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Trading Cards, In-App Purchases, Partial controller support, Stats","Action, Casual, Free to Play, Indie, Sports, Early Access",TRUE,"Indie, Casual, Third Person, Action, Difficult, Early Access, Sports, High-Quality","20,000 .. 50,000",75,2016-Autumn
Ogre Head Studio,Ogre Head Studio,524640,Asura: Vengeance Edition,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","Action, Indie",FALSE,"Indie, Action, Difficult, Fighting, Rogue, Unique-aspects, RPG","50,000 .. 100,000",85,2017-Autumn
INSIDE SYSTEM,INSIDE SYSTEM,555580,The Legend of Dark Witch 2 （魔神少女エピソード２）,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","Action, Adventure, Casual, Indie",FALSE,"Indie, Layed-Back, Casual, 2D, Inclusivity, Action, Unique-aspects, Unique-Style, Adventure","0 .. 20,000",90,2017-Autumn
Pandorica,Pandorica,518130,How to shoot a criminal,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Adventure, Indie, Simulation",FALSE,"Indie, Adventure, Realistic/Sim","0 .. 20,000",75,2017-Autumn
Visual Wordplay,Ran,581650,Once Upon an All Hallow's Eve,Free,"Single-player, Steam Achievements",Simulation,FALSE,"Realistic/Sim, Romance, Inclusivity, Unique-Style","0 .. 20,000",81,2017-Autumn
HCP Entertainment,Blueberry Studio,564720,Werther Quest,Under $10,"Single-player, Steam Trading Cards, Family Sharing","Action, Adventure, Casual, Indie, RPG, Strategy",FALSE,"Indie, Casual, Action, RPG, Adventure, Strategy","0 .. 20,000",61,2017-Autumn
Mihai Morosanu,Mihai Morosanu,579150,Riot of the numbers,Under $1,"Single-player, Steam Trading Cards, Family Sharing","Action, Casual, Indie",FALSE,"Indie, Casual, Action","100,000 .. 200,000",66,2017-Autumn
Cobra Mobile,Cobra Mobile,541240,Red's Kingdom,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","Action, Adventure, Casual, Indie",FALSE,"Indie, Casual, Action, Puzzle, Adventure","0 .. 20,000",93,2017-Autumn
ZELENIUK,ZELENIUK,551550,ASSASSINATION BOX,Under $10,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Action, Indie",FALSE,"Indie, 2D, Action, High-Quality, Unique-Style","100,000 .. 200,000",35,2018-Autumn
DarkDes Labs,DarkDes Labs,536450,Vzerthos: The Heir of Thunder,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Action, Adventure, Indie, RPG",FALSE,"Indie, Layed-Back, 2D, Historical/Old-Times, Action, Story-driven, Unique-aspects, Fantasy, Shooter, Single-Player, High-Quality, Adventure, Exploration","20,000 .. 50,000",73,2017-Autumn
Paperdog Games,Rafael Senne,461390,Bulby - Diamond Course,Under $10,"Single-player, Multi-player, PvP, Split Screen PvP, Co-op, Co-op, Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial controller support, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","Adventure, Indie",FALSE,"Indie, 3D, Puzzle, Multiplayer, Sandbox/Building, Adventure, Co-op","50,000 .. 100,000",58,2017-Autumn
Plug In Digital,3DDUO,556990,Rage Against The Zombies,Under $10,"Single-player, Steam Trading Cards, Family Sharing","Action, Casual",FALSE,"Fantasy, Casual, Action","20,000 .. 50,000",55,2017-Autumn
SharF Co.,SharF Co.,576050,Other Worlds India,Under $1,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Action, Adventure, Casual, Indie",FALSE,"Indie, Layed-Back, Casual, 2D, Historical/Old-Times, Action, Difficult, Early Access, Multiplayer, Sandbox/Building, Unique-aspects, Single-Player, Unique-Style, Adventure, Comedy, Other, Exploration","50,000 .. 100,000",61,2017-Autumn
On the Level Game Studios,On The Level Game Studios,439530,Rock-N-Rogue: A Boo Bunny Plague Adventure,Under $10,"Single-player, Steam Trading Cards, Partial controller support, Family Sharing","Action, Adventure, Indie",FALSE,"Indie, Action, Sci-fi, High-Quality, Comedy, Adventure","0 .. 20,000",36,2017-Autumn
Coldwild Games,Coldwild Games,554150,Frequent Flyer,Under $1,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","Action, Casual, Indie",FALSE,"Indie, Warfare, Layed-Back, Casual, 2D, Action, Difficult, Unique-aspects, Shooter, Single-Player, High-Quality, Unique-Style","20,000 .. 50,000",87,2017-Autumn
Warped Tales,Warped Tales,552350,Unhappy Ever After,Under $1,"Single-player, Steam Trading Cards, Partial controller support, Family Sharing","Adventure, Indie, RPG",FALSE,"Indie, Fantasy, Adventure, RPG","20,000 .. 50,000",57,2017-Autumn
Sometimes You,Willz,566670,Save the Ninja Clan,Under $1,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Family Sharing","Action, Adventure, Indie",FALSE,"Indie, Layed-Back, Gore, 2D, Action, Difficult, Adventure","50,000 .. 100,000",90,2017-Autumn
10x10 Room,10x10 Room,333990,Conclave,Under $10,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Family Sharing","Indie, RPG",FALSE,"Indie, Story-driven, Turn-based, Fantasy, RPG, Single-Player, Multiplayer, Co-op","0 .. 20,000",79,2017-Autumn
Hosted Games,Hosted Games,565980,Evertree Inn,Under $10,"Single-player, Steam Achievements, Captions available, Steam Cloud, Family Sharing","Adventure, Indie, RPG",FALSE,"Indie, Adventure, Exploration, RPG","0 .. 20,000",78,2017-Autumn
Element Studios,Element Studios,578350,Element TD,Under $1,"Single-player, Family Sharing","Indie, Strategy",FALSE,"Indie, Layed-Back, 2D, Historical/Old-Times, PvE, Fantasy, Unique-Style, Single-Player, Real-Time, Strategy","0 .. 20,000",75,2017-Autumn
89AM Studio,89AM Studio,402220,Lift It,Under $10,"Single-player, Multi-player, Steam Trading Cards, Family Sharing","Action, Adventure, Casual, Indie, Simulation, Sports",FALSE,"Indie, Casual, Action, Sports, Realistic/Sim, Adventure","50,000 .. 100,000",54,2017-Autumn
Cardboard Keep,Cardboard Keep,578430,Puzzle Puppers,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Casual, Indie, Strategy",FALSE,"Indie, Casual, Difficult, Puzzle, Unique-aspects, Single-Player, High-Quality, Unique-Style, Comedy, Strategy, Exploration","0 .. 20,000",92,2017-Autumn
Enoops,Indie Games Studio,575750,Magic Box,Under $1,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Adventure, Casual, Indie",FALSE,"Indie, Casual, 2D, Puzzle, Unique-aspects, Realistic/Sim, Single-Player, High-Quality, Adventure, Exploration","20,000 .. 50,000",63,2017-Autumn
Meridian4,Studio48,581820,Judas,Under $10,"Single-player, Steam Trading Cards, Family Sharing","Action, Adventure, Casual, Indie",FALSE,"Casual, Action, 3D, Difficult, Puzzle, Horror/Mystery, Rogue, Adventure, First Person, Exploration","100,000 .. 200,000",66,2017-Autumn
Graphite Lab,Graphite Lab,295670,Hive Jump,$10~$20,"Single-player, Multi-player, Co-op, Co-op, Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","Action, Indie",FALSE,"Indie, Layed-Back, 2D, Action, Multiplayer, Rogue, Unique-aspects, Sci-fi, Shooter, High-Quality, Single-Player, Unique-Style, Other, Co-op","100,000 .. 200,000",69,2017-Autumn
